AgeRange,Age_0_4,Age_0_9,Age_10_19,Age_15_24,Age_20_29,Age_25_34,Age_30_39,Age_35_44,Age_40_49,Age_45_54,Age_50_59,Age_55_64,Age_5_14,Age_60_69,Age_65_74,Age_70_79,Age_75_84,Age_80plus,Age_85plus,Age_Unkn,Age_Unknown,AverageAge,COUNTYN,C_AgeAvrg,C_AgeMedian,C_AgeRange,C_Age_0_4,C_Age_0_9,C_Age_10_19,C_Age_15_24,C_Age_20_29,C_Age_25_34,C_Age_30_39,C_Age_35_44,C_Age_40_49,C_Age_45_54,C_Age_50_59,C_Age_55_64,C_Age_5_14,C_Age_60_69,C_Age_65_74,C_Age_70_79,C_Age_75_84,C_Age_80plus,C_Age_85plus,C_Age_Unkn,C_AllResTypes,C_CaseDate,C_EDYes_NonRes,C_EDYes_Res,C_ED_NO,C_ED_NoData,C_ED_Yes,C_FLRes,C_FLResDeaths,C_FLResOut,C_Female,C_HispanicNO,C_HispanicUnk,C_HispanicYES,C_HospYes_NonRes,C_HospYes_Res,C_Hosp_No,C_Hosp_Nodata,C_Hosp_Yes,C_Male,C_Men,C_NonResDeaths,C_NotFLRes,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_RaceWhite,C_SexUnkn,C_Women,CasesAll,ContactNo,ContactUnknown,ContactYes,Counts,County,DEPCODE,Deaths,ED_No,ED_Unknown,ED_Yes,EverMon,FL.resident,FLResDeaths,GenderFemale,GenderMale,GenderUnknown,HospitalizedNo,HospitalizedUnknown,HospitalizedYes,LabResultsYes,MonNow,Non.FL.resident,Not.diagnosed.isolated.in.FL,OBJECTID,PUIAgeAvrg,PUIAgeMedian,PUIAgeRange,PUIContNo,PUIContUnkn,PUIContYes,PUIED_NO,PUIED_NoData,PUIED_Yes,PUIFLRes,PUIFLResOut,PUIFemale,PUIHosp_No,PUIHosp_Nodata,PUIHosp_Yes,PUILab_Yes,PUIMale,PUINotFLRes,PUISexUnkn,PUITravelNo,PUITravelUnkn,PUITravelYes,PUIsTotal,State,TInconc,TNegative,TPending,TPositive,T_LabDOH_NonRes,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabPrivate_Res,T_NegNotFLRes,T_NegRes,T_PercentPositive,T_Total_Res,T_negative,T_positive,T_total,TravelNo,TravelUnknown,TravelYes,file,sheet,date_merge,country_code,admin_level,admin1,admin2,fips,samples,m50,m50_index
,3.0,,,5.0,,19.0,,14.0,,21.0,,26.0,4.0,,26.0,,10.0,,3.0,0.0,,,45.0,,42.0,42 to 42,0.0,,,0.0,,0.0,,1.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,1.0,,0.0,1.0,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,,,Gulf,23.0,0.0,,,,5.0,,,,,,,,,,2.0,,,38.0,,54.0,1 to 91,15.0,115.0,1.0,,,,129.0,0.0,74.0,,,,131.0,55.0,2.0,2.0,34.0,89.0,8.0,131.0,FL,0.0,130,0,1,0.0,0.0,0.0,1.0,2.0,128.0,,129.0,130.0,1.0,131.0,,,,HistoricalData_April2020,04_30_2020,2020-04-30,US,2,Florida,Gulf County,12045,505,9.472999999999999,120
,5.0,,,22.0,,25.0,,15.0,,22.0,,28.0,3.0,,23.0,,7.0,,7.0,2.0,,,47.0,,50.0,32 to 64,0.0,,,0.0,,2.0,,1.0,,0.0,,3.0,0.0,,0.0,,0.0,,0.0,0.0,6.0,,0.0,3.0,,,,6.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,6.0,6.0,,,,,Hamilton,24.0,0.0,,,,3.0,,,,,,,,,,1.0,,,14.0,,48.0,0 to 99,9.0,142.0,8.0,,,,158.0,0.0,89.0,,,,158.0,60.0,1.0,10.0,15.0,141.0,3.0,159.0,FL,0.0,152,1,6,0.0,4.0,0.0,2.0,1.0,151.0,,157.0,152.0,6.0,159.0,,,,HistoricalData_April2020,04_30_2020,2020-04-30,US,2,Florida,Hamilton County,12047,337,20.866999999999997,90
,3.0,,,16.0,,26.0,,16.0,,26.0,,22.0,1.0,,26.0,,5.0,,5.0,0.0,,,49.0,,50.0,23 to 74,0.0,,,1.0,,2.0,,2.0,,5.0,,2.0,0.0,,6.0,,0.0,,0.0,0.0,16.0,,2.0,7.0,,,,16.0,0.0,0.0,12.0,13.0,1.0,2.0,2.0,4.0,,,,4.0,5.0,0.0,2.0,6.0,0.0,1.0,9.0,0.0,13.0,18.0,,,,,Hardee,25.0,0.0,,,,22.0,,,,,,,,,,22.0,,,23.0,,49.0,0 to 94,8.0,129.0,9.0,,,,142.0,0.0,81.0,,,,146.0,63.0,4.0,2.0,13.0,130.0,3.0,146.0,FL,0.0,128,0,18,0.0,1.0,2.0,15.0,2.0,126.0,,142.0,128.0,18.0,146.0,,,,HistoricalData_April2020,04_30_2020,2020-04-30,US,2,Florida,Hardee County,12049,982,7.138,59
,11.0,,,51.0,,82.0,,92.0,,82.0,,86.0,12.0,,59.0,,36.0,,25.0,0.0,,,51.0,,49.0,2 to 101,1.0,,,4.0,,10.0,,18.0,,11.0,,16.0,2.0,,7.0,,8.0,,6.0,0.0,83.0,,0.0,29.0,,,,83.0,3.0,0.0,44.0,53.0,3.0,27.0,0.0,20.0,,,,39.0,39.0,0.0,0.0,30.0,1.0,0.0,52.0,0.0,44.0,83.0,,,,,Hendry,26.0,3.0,,,,185.0,,,,,,,,,,113.0,,,60.0,,47.0,0 to 101,21.0,463.0,52.0,,,,535.0,0.0,288.0,,,,535.0,242.0,1.0,6.0,88.0,446.0,2.0,536.0,FL,0.0,452,1,83,0.0,22.0,0.0,61.0,1.0,451.0,,534.0,452.0,83.0,536.0,,,,HistoricalData_April2020,04_30_2020,2020-04-30,US,2,Florida,Hendry County,12051,1234,4.544,52
,27.0,,,118.0,,249.0,,235.0,,281.0,,299.0,28.0,,241.0,,154.0,,54.0,1.0,,,53.0,,48.0,1 to 85,1.0,,,4.0,,17.0,,13.0,,13.0,,17.0,3.0,,15.0,,6.0,,1.0,0.0,84.0,,2.0,29.0,,,,84.0,5.0,0.0,42.0,36.0,36.0,12.0,2.0,20.0,,,,42.0,44.0,1.0,6.0,5.0,2.0,21.0,56.0,0.0,46.0,90.0,,,,,Hernando,27.0,5.0,,,,47.0,,,,,,,,,,26.0,,,33.0,,51.0,0 to 97,51.0,1566.0,70.0,,,,1670.0,0.0,969.0,,,,1687.0,709.0,17.0,9.0,119.0,1531.0,37.0,1687.0,FL,0.0,1597,0,90,1.0,38.0,5.0,46.0,11.0,1586.0,,1670.0,1597.0,90.0,1687.0,,,,HistoricalData_April2020,04_30_2020,2020-04-30,US,2,Florida,Hernando County,12053,7473,3.923,45
,16.0,,,50.0,,125.0,,121.0,,131.0,,163.0,14.0,,265.0,,211.0,,70.0,3.0,,,55.0,,56.0,0 to 95,1.0,,,6.0,,10.0,,8.0,,10.0,,17.0,2.0,,13.0,,12.0,,2.0,0.0,80.0,,1.0,37.0,,,,80.0,7.0,0.0,38.0,46.0,7.0,27.0,1.0,28.0,,,,42.0,43.0,0.0,1.0,23.0,17.0,2.0,38.0,0.0,38.0,81.0,,,,,Highlands,28.0,7.0,,,,81.0,,,,,,,,,,25.0,,,45.0,,62.0,0 to 97,32.0,1083.0,54.0,,,,1134.0,0.0,658.0,,,,1162.0,483.0,35.0,28.0,70.0,1083.0,16.0,1169.0,FL,1.0,1080,7,81,0.0,16.0,1.0,64.0,34.0,1046.0,,1126.0,1080.0,81.0,1169.0,,,,HistoricalData_April2020,04_30_2020,2020-04-30,US,2,Florida,Highlands County,12055,3642,3.7739999999999996,54
,513.0,,,1819.0,,3480.0,,3358.0,,3319.0,,3273.0,494.0,,2321.0,,1161.0,,566.0,42.0,,,57.0,,46.0,0 to 100,10.0,,,128.0,,185.0,,195.0,,198.0,,179.0,26.0,,112.0,,61.0,,30.0,0.0,1075.0,,10.0,294.0,,,,1075.0,23.0,0.0,543.0,601.0,171.0,303.0,7.0,183.0,,,,532.0,555.0,2.0,49.0,189.0,224.0,135.0,527.0,0.0,569.0,1124.0,,,,,Hillsborough,29.0,23.0,,,,666.0,,,,,,,,,,319.0,,,20.0,,46.0,0 to 119,423.0,19368.0,555.0,,,,20125.0,0.0,11837.0,,,,20327.0,8410.0,221.0,99.0,684.0,19390.0,272.0,20346.0,FL,33.0,19170,19,1124,3.0,71.0,46.0,1004.0,171.0,18999.0,,20074.0,19170.0,1124.0,20346.0,,,,HistoricalData_April2020,04_30_2020,2020-04-30,US,2,Florida,Hillsborough County,12057,47132,2.765,33
,9.0,,,28.0,,57.0,,51.0,,80.0,,93.0,6.0,,102.0,,49.0,,16.0,0.0,,,59.0,,42.0,1 to 73,1.0,,,0.0,,2.0,,3.0,,2.0,,1.0,0.0,,1.0,,0.0,,0.0,0.0,10.0,,0.0,2.0,,,,10.0,0.0,0.0,4.0,9.0,1.0,0.0,0.0,0.0,,,,6.0,6.0,0.0,0.0,1.0,1.0,1.0,7.0,0.0,4.0,10.0,,,,,Holmes,30.0,0.0,,,,5.0,,,,,,,,,,4.0,,,18.0,,56.0,0 to 92,1.0,485.0,5.0,,,,486.0,0.0,282.0,,,,490.0,191.0,5.0,18.0,11.0,479.0,1.0,491.0,FL,0.0,480,1,10,0.0,6.0,0.0,4.0,5.0,475.0,,485.0,480.0,10.0,491.0,,,,HistoricalData_April2020,04_30_2020,2020-04-30,US,2,Florida,Holmes County,12059,678,17.444000000000003,91
,19.0,,,108.0,,186.0,,173.0,,256.0,,359.0,24.0,,370.0,,211.0,,108.0,1.0,,,61.0,,64.0,8 to 96,0.0,,,5.0,,8.0,,4.0,,11.0,,16.0,1.0,,22.0,,14.0,,9.0,0.0,80.0,,5.0,42.0,,,,80.0,7.0,0.0,33.0,65.0,11.0,4.0,2.0,24.0,,,,47.0,53.0,0.0,10.0,5.0,14.0,1.0,60.0,0.0,37.0,90.0,,,,,Indian River,31.0,7.0,,,,245.0,,,,,,,,,,70.0,,,61.0,,59.0,0 to 105,83.0,1652.0,80.0,,,,1799.0,0.0,1089.0,,,,1768.0,694.0,16.0,32.0,146.0,1616.0,53.0,1815.0,FL,0.0,1678,47,90,2.0,12.0,8.0,68.0,4.0,1674.0,,1754.0,1678.0,90.0,1815.0,,,,HistoricalData_April2020,04_30_2020,2020-04-30,US,2,Florida,Indian River County,12061,5078,4.502,62
,8.0,,,31.0,,62.0,,57.0,,79.0,,68.0,8.0,,47.0,,36.0,,12.0,0.0,,,63.0,,36.0,11 to 60,0.0,,,1.0,,4.0,,4.0,,1.0,,2.0,2.0,,0.0,,0.0,,0.0,0.0,13.0,,0.0,4.0,,,,13.0,0.0,0.0,9.0,11.0,1.0,1.0,0.0,1.0,,,,4.0,5.0,0.0,1.0,8.0,0.0,1.0,4.0,0.0,9.0,14.0,,,,,Jackson,32.0,0.0,,,,41.0,,,,,,,,,,14.0,,,52.0,,50.0,0 to 96,18.0,368.0,22.0,,,,400.0,0.0,230.0,,,,408.0,167.0,8.0,11.0,29.0,363.0,16.0,408.0,FL,0.0,394,0,14,1.0,6.0,0.0,7.0,7.0,387.0,,400.0,394.0,14.0,408.0,,,,HistoricalData_April2020,04_30_2020,2020-04-30,US,2,Florida,Jackson County,12063,1809,13.194,81
,7.0,,,6.0,,13.0,,29.0,,22.0,,34.0,4.0,,24.0,,15.0,,11.0,1.0,,,65.0,,66.0,22 to 95,0.0,,,1.0,,1.0,,1.0,,3.0,,7.0,0.0,,7.0,,4.0,,4.0,0.0,26.0,,2.0,4.0,,,,26.0,2.0,0.0,13.0,21.0,2.0,3.0,0.0,6.0,,,,13.0,15.0,0.0,2.0,11.0,4.0,0.0,11.0,0.0,13.0,28.0,,,,,Jefferson,33.0,2.0,,,,43.0,,,,,,,,,,10.0,,,11.0,,55.0,0 to 96,4.0,102.0,60.0,,,,163.0,0.0,104.0,,,,166.0,58.0,3.0,4.0,53.0,107.0,6.0,166.0,FL,0.0,138,0,28,0.0,20.0,2.0,6.0,1.0,137.0,,163.0,138.0,28.0,166.0,,,,HistoricalData_April2020,04_30_2020,2020-04-30,US,2,Florida,Jefferson County,12065,553,17.308,75
,3.0,,,7.0,,8.0,,19.0,,6.0,,4.0,0.0,,13.0,,9.0,,7.0,0.0,,,67.0,,47.0,47 to 47,0.0,,,0.0,,0.0,,0.0,,1.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,1.0,,0.0,0.0,,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,,,Lafayette,34.0,0.0,,,,0.0,,,,,,,,,,0.0,,,37.0,,46.0,0 to 118,9.0,67.0,0.0,,,,76.0,0.0,40.0,,,,76.0,35.0,0.0,1.0,8.0,68.0,0.0,76.0,FL,0.0,75,0,1,0.0,1.0,0.0,0.0,0.0,75.0,,76.0,75.0,1.0,76.0,,,,HistoricalData_April2020,04_30_2020,2020-04-30,US,2,Florida,Lafayette County,12067,574,11.543,64
,129.0,,,357.0,,660.0,,680.0,,866.0,,957.0,129.0,,894.0,,682.0,,218.0,7.0,,,69.0,,52.0,1 to 86,1.0,,,13.0,,25.0,,33.0,,41.0,,35.0,7.0,,39.0,,31.0,,2.0,0.0,215.0,,10.0,95.0,,,,215.0,12.0,0.0,110.0,135.0,15.0,65.0,4.0,57.0,,,,105.0,112.0,1.0,12.0,29.0,70.0,10.0,106.0,0.0,115.0,227.0,,,,,Lake,35.0,12.0,,,,292.0,,,,,,,,,,92.0,,,27.0,,54.0,0 to 101,86.0,5226.0,267.0,,,,5511.0,0.0,3067.0,,,,5564.0,2387.0,68.0,125.0,246.0,5253.0,80.0,5579.0,FL,0.0,5337,15,227,0.0,16.0,12.0,199.0,56.0,5281.0,,5496.0,5337.0,227.0,5579.0,,,,HistoricalData_April2020,04_30_2020,2020-04-30,US,2,Florida,Lake County,12069,15557,4.029,38
,140.0,,,785.0,,1541.0,,1664.0,,1892.0,,1964.0,144.0,,1638.0,,1046.0,,480.0,6.0,,,71.0,,54.0,0 to 100,8.0,,,63.0,,120.0,,148.0,,167.0,,171.0,8.0,,153.0,,108.0,,75.0,0.0,983.0,,12.0,307.0,,,,982.0,43.0,1.0,512.0,531.0,260.0,192.0,11.0,240.0,,,,470.0,494.0,1.0,38.0,136.0,30.0,257.0,560.0,1.0,526.0,1021.0,,,,,Lee,36.0,43.0,,,,1501.0,,,,,,,,,,398.0,,,46.0,,52.0,0 to 119,296.0,10167.0,837.0,,,,11083.0,1.0,6702.0,,,,11288.0,4403.0,216.0,195.0,841.0,10321.0,138.0,11300.0,FL,2.0,10265,12,1021,4.0,107.0,34.0,876.0,178.0,10087.0,,11070.0,10265.0,1021.0,11300.0,,,,HistoricalData_April2020,04_30_2020,2020-04-30,US,2,Florida,Lee County,12071,25897,3.447,38
,72.0,,,407.0,,588.0,,543.0,,544.0,,524.0,67.0,,339.0,,119.0,,58.0,2.0,,,73.0,,43.0,2 to 87,1.0,,,28.0,,48.0,,37.0,,39.0,,41.0,2.0,,18.0,,2.0,,3.0,0.0,205.0,,8.0,59.0,,,,204.0,3.0,1.0,111.0,176.0,16.0,13.0,8.0,29.0,,,,94.0,102.0,1.0,14.0,95.0,6.0,14.0,90.0,0.0,117.0,219.0,,,,,Leon,37.0,3.0,,,,374.0,,,,,,,,,,172.0,,,10.0,,43.0,0 to 97,71.0,2954.0,238.0,,,,3219.0,1.0,1805.0,,,,3253.0,1344.0,43.0,114.0,214.0,2988.0,61.0,3263.0,FL,2.0,3032,10,219,1.0,9.0,13.0,196.0,29.0,3003.0,,3208.0,3032.0,219.0,3263.0,,,,HistoricalData_April2020,04_30_2020,2020-04-30,US,2,Florida,Leon County,12073,7447,3.84,65
,13.0,,,60.0,,87.0,,71.0,,90.0,,111.0,17.0,,88.0,,60.0,,42.0,1.0,,,75.0,,51.0,16 to 99,0.0,,,2.0,,1.0,,4.0,,3.0,,4.0,0.0,,1.0,,1.0,,3.0,0.0,19.0,,0.0,5.0,,,,19.0,0.0,0.0,15.0,14.0,3.0,2.0,0.0,2.0,,,,4.0,4.0,0.0,0.0,3.0,1.0,3.0,12.0,0.0,15.0,19.0,,,,,Levy,38.0,0.0,,,,36.0,,,,,,,,,,14.0,,,28.0,,53.0,0 to 118,13.0,537.0,90.0,,,,640.0,0.0,402.0,,,,640.0,230.0,0.0,8.0,108.0,530.0,2.0,640.0,FL,0.0,621,0,19,0.0,2.0,0.0,17.0,0.0,621.0,,640.0,621.0,19.0,640.0,,,,HistoricalData_April2020,04_30_2020,2020-04-30,US,2,Florida,Levy County,12075,1842,9.084,71
,2.0,,,6.0,,11.0,,6.0,,6.0,,9.0,3.0,,7.0,,1.0,,1.0,0.0,,,77.0,,49.0,29 to 56,0.0,,,0.0,,1.0,,0.0,,1.0,,1.0,0.0,,0.0,,0.0,,0.0,0.0,3.0,,0.0,2.0,,,,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,,,,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,,,,,Liberty,39.0,0.0,,,,18.0,,,,,,,,,,9.0,,,13.0,,38.0,0 to 89,1.0,48.0,3.0,,,,52.0,0.0,32.0,,,,51.0,18.0,0.0,2.0,3.0,49.0,0.0,52.0,FL,0.0,48,1,3,0.0,1.0,0.0,2.0,0.0,48.0,,51.0,48.0,3.0,52.0,,,,HistoricalData_April2020,04_30_2020,2020-04-30,US,2,Florida,Liberty County,12077,225,11.299000000000001,51
,31.0,,,35.0,,41.0,,53.0,,48.0,,49.0,23.0,,66.0,,44.0,,31.0,11.0,,,79.0,,60.0,0 to 98,2.0,,,5.0,,4.0,,6.0,,7.0,,8.0,0.0,,10.0,,4.0,,8.0,1.0,51.0,,0.0,8.0,,,,51.0,2.0,0.0,29.0,39.0,11.0,1.0,0.0,4.0,,,,22.0,23.0,0.0,4.0,30.0,2.0,5.0,14.0,0.0,32.0,55.0,,,,,Madison,40.0,2.0,,,,88.0,,,,,,,,,,40.0,,,12.0,,50.0,0 to 99,15.0,338.0,79.0,,,,420.0,0.0,266.0,,,,414.0,154.0,12.0,12.0,189.0,237.0,6.0,432.0,FL,0.0,359,18,55,0.0,23.0,4.0,28.0,8.0,351.0,,402.0,359.0,55.0,432.0,,,,HistoricalData_April2020,04_30_2020,2020-04-30,US,2,Florida,Madison County,12079,670,13.984000000000002,79
,102.0,,,238.0,,463.0,,517.0,,606.0,,657.0,90.0,,513.0,,392.0,,188.0,2.0,,,81.0,,57.0,1 to 98,3.0,,,26.0,,51.0,,74.0,,103.0,,81.0,13.0,,90.0,,101.0,,38.0,0.0,577.0,,2.0,93.0,,,,577.0,55.0,0.0,341.0,401.0,94.0,82.0,2.0,148.0,,,,236.0,238.0,1.0,3.0,98.0,46.0,52.0,381.0,0.0,342.0,580.0,,,,,Manatee,41.0,55.0,,,,182.0,,,,,,,,,,91.0,,,21.0,,53.0,0 to 100,305.0,3217.0,246.0,,,,3744.0,0.0,2284.0,,,,3768.0,1433.0,24.0,51.0,537.0,3196.0,35.0,3768.0,FL,2.0,3186,0,580,0.0,55.0,3.0,522.0,21.0,3165.0,,3742.0,3186.0,580.0,3768.0,,,,HistoricalData_April2020,04_30_2020,2020-04-30,US,2,Florida,Manatee County,12081,10625,3.4589999999999996,44
,66.0,,,306.0,,533.0,,577.0,,688.0,,813.0,65.0,,755.0,,452.0,,211.0,1.0,,,83.0,,51.0,1 to 96,2.0,,,11.0,,24.0,,28.0,,35.0,,38.0,1.0,,21.0,,9.0,,6.0,0.0,172.0,,2.0,34.0,,,,172.0,4.0,0.0,97.0,140.0,5.0,27.0,0.0,26.0,,,,75.0,76.0,0.0,3.0,25.0,12.0,5.0,130.0,0.0,99.0,175.0,,,,,Marion,42.0,4.0,,,,225.0,,,,,,,,,,106.0,,,24.0,,54.0,0 to 119,570.0,3685.0,212.0,,,,4454.0,0.0,2732.0,,,,4350.0,1698.0,13.0,37.0,548.0,3828.0,91.0,4467.0,FL,2.0,4173,117,175,0.0,20.0,3.0,152.0,9.0,4164.0,,4336.0,4173.0,175.0,4467.0,,,,HistoricalData_April2020,04_30_2020,2020-04-30,US,2,Florida,Marion County,12083,12179,5.763,64
,28.0,,,103.0,,188.0,,223.0,,292.0,,382.0,24.0,,306.0,,186.0,,71.0,4.0,,,85.0,,55.0,2 to 92,2.0,,,13.0,,19.0,,22.0,,36.0,,42.0,1.0,,21.0,,29.0,,6.0,0.0,181.0,,2.0,61.0,,,,181.0,6.0,0.0,77.0,105.0,30.0,46.0,1.0,39.0,,,,104.0,111.0,0.0,10.0,5.0,30.0,31.0,115.0,0.0,80.0,191.0,,,,,Martin,43.0,6.0,,,,61.0,,,,,,,,,,51.0,,,19.0,,56.0,0 to 99,80.0,1626.0,101.0,,,,1796.0,0.0,1003.0,,,,1802.0,776.0,11.0,28.0,142.0,1605.0,60.0,1807.0,FL,0.0,1611,5,191,0.0,7.0,10.0,174.0,0.0,1611.0,,1792.0,1611.0,191.0,1807.0,,,,HistoricalData_April2020,04_30_2020,2020-04-30,US,2,Florida,Martin County,12085,5302,4.0969999999999995,51
,12.0,,,67.0,,135.0,,188.0,,231.0,,283.0,18.0,,213.0,,93.0,,27.0,1.0,,,87.0,,49.0,6 to 80,0.0,,,6.0,,11.0,,13.0,,16.0,,14.0,3.0,,10.0,,6.0,,0.0,0.0,71.0,,3.0,13.0,,,,71.0,3.0,0.0,34.0,43.0,11.0,17.0,2.0,9.0,,,,37.0,41.0,0.0,8.0,5.0,0.0,11.0,55.0,0.0,38.0,79.0,,,,,Monroe,44.0,3.0,,,,206.0,,,,,,,,,,48.0,,,49.0,,54.0,0 to 97,339.0,832.0,97.0,,,,1229.0,0.0,675.0,,,,1253.0,588.0,39.0,5.0,153.0,1048.0,67.0,1268.0,FL,0.0,1174,15,79,4.0,14.0,4.0,57.0,31.0,1143.0,,1214.0,1174.0,79.0,1268.0,,,,HistoricalData_April2020,04_30_2020,2020-04-30,US,2,Florida,Monroe County,12087,2409,1.723,46
,19.0,,,116.0,,186.0,,208.0,,232.0,,261.0,23.0,,183.0,,141.0,,90.0,0.0,,,89.0,,49.0,15 to 89,0.0,,,6.0,,7.0,,11.0,,7.0,,7.0,0.0,,11.0,,5.0,,2.0,0.0,54.0,,0.0,20.0,,,,54.0,0.0,0.0,32.0,52.0,1.0,1.0,0.0,12.0,,,,22.0,23.0,0.0,2.0,6.0,2.0,2.0,44.0,0.0,33.0,56.0,,,,,Nassau,45.0,0.0,,,,24.0,,,,,,,,,,21.0,,,54.0,,52.0,0 to 103,25.0,1395.0,39.0,,,,1414.0,0.0,776.0,,,,1459.0,511.0,45.0,172.0,42.0,1394.0,23.0,1459.0,FL,0.0,1403,0,56,2.0,13.0,0.0,41.0,43.0,1360.0,,1414.0,1403.0,56.0,1459.0,,,,HistoricalData_April2020,04_30_2020,2020-04-30,US,2,Florida,Nassau County,12089,4799,7.497999999999999,55
,89.0,,,211.0,,436.0,,439.0,,371.0,,415.0,63.0,,303.0,,182.0,,98.0,5.0,,,91.0,,58.0,0 to 96,2.0,,,4.0,,21.0,,19.0,,18.0,,30.0,3.0,,27.0,,19.0,,11.0,0.0,147.0,,1.0,44.0,,,,146.0,4.0,1.0,79.0,126.0,1.0,20.0,0.0,25.0,,,,68.0,72.0,0.0,7.0,22.0,14.0,0.0,111.0,0.0,82.0,154.0,,,,,Okaloosa,46.0,4.0,,,,401.0,,,,,,,,,,171.0,,,4.0,,46.0,0 to 118,88.0,2346.0,178.0,,,,2506.0,1.0,1560.0,,,,2608.0,1017.0,105.0,35.0,165.0,2390.0,57.0,2612.0,FL,0.0,2454,4,154,4.0,61.0,3.0,86.0,98.0,2356.0,,2503.0,2454.0,154.0,2612.0,,,,HistoricalData_April2020,04_30_2020,2020-04-30,US,2,Florida,Okaloosa County,12091,7579,4.018,59
,10.0,,,37.0,,42.0,,44.0,,71.0,,69.0,15.0,,51.0,,31.0,,13.0,1.0,,,93.0,,61.0,33 to 76,0.0,,,0.0,,1.0,,1.0,,3.0,,3.0,0.0,,2.0,,1.0,,0.0,0.0,10.0,,0.0,1.0,,,,10.0,0.0,0.0,8.0,9.0,1.0,0.0,1.0,4.0,,,,2.0,3.0,0.0,1.0,0.0,0.0,1.0,9.0,0.0,8.0,11.0,,,,,Okeechobee,47.0,0.0,,,,21.0,,,,,,,,,,8.0,,,64.0,,51.0,0 to 99,38.0,344.0,2.0,,,,381.0,0.0,205.0,,,,383.0,164.0,3.0,15.0,35.0,342.0,7.0,384.0,FL,0.0,372,1,11,0.0,3.0,1.0,7.0,2.0,370.0,,380.0,372.0,11.0,384.0,,,,HistoricalData_April2020,04_30_2020,2020-04-30,US,2,Florida,Okeechobee County,12093,1411,4.998,76
,598.0,,,2194.0,,4232.0,,4478.0,,4640.0,,4245.0,731.0,,2714.0,,1196.0,,457.0,30.0,,,95.0,,45.0,0 to 101,19.0,,,151.0,,229.0,,249.0,,290.0,,221.0,24.0,,112.0,,63.0,,26.0,1.0,1319.0,,36.0,478.0,,,,1318.0,34.0,1.0,640.0,512.0,330.0,477.0,31.0,245.0,,,,678.0,716.0,2.0,66.0,175.0,397.0,121.0,626.0,1.0,668.0,1385.0,,,,,Orange,48.0,34.0,,,,581.0,,,,,,,,,,384.0,,,31.0,,46.0,0 to 120,483.0,24264.0,768.0,,,,25046.0,1.0,14193.0,,,,25500.0,11222.0,468.0,100.0,984.0,24212.0,319.0,25515.0,FL,3.0,24112,15,1385,4.0,97.0,62.0,1222.0,402.0,23710.0,,25029.0,24112.0,1385.0,25515.0,,,,HistoricalData_April2020,04_30_2020,2020-04-30,US,2,Florida,Orange County,12095,42551,1.8769999999999998,22
,71.0,,,445.0,,922.0,,1001.0,,1079.0,,994.0,179.0,,626.0,,320.0,,109.0,12.0,,,97.0,,50.0,0 to 102,2.0,,,32.0,,64.0,,74.0,,98.0,,91.0,9.0,,68.0,,32.0,,8.0,0.0,467.0,,5.0,200.0,,,,467.0,7.0,0.0,237.0,147.0,46.0,274.0,6.0,128.0,,,,230.0,238.0,2.0,11.0,40.0,188.0,8.0,231.0,0.0,240.0,478.0,,,,,Osceola,49.0,7.0,,,,380.0,,,,,,,,,,69.0,,,44.0,,47.0,0 to 102,325.0,4972.0,461.0,,,,5732.0,0.0,3263.0,,,,5713.0,2472.0,26.0,23.0,530.0,5064.0,164.0,5758.0,FL,3.0,5232,45,478,2.0,29.0,9.0,438.0,14.0,5218.0,,5685.0,5232.0,478.0,5758.0,,,,HistoricalData_April2020,04_30_2020,2020-04-30,US,2,Florida,Osceola County,12097,14579,1.3630000000000002,14
